/home/labri_pedro/prime_minister/1953-11-30-Churchill-House of Commons Hansard-Mr. Attlee.txt;1953-11-30-Churchill-House of Commons Hansard-Mr. Attlee.txt;1953-11-30;British Troops, Kenya (Court-Martial Allegations);Mr. Attlee;76;['May I ask the Prime Minister a question of which I have given him Private Notice, and may I, at the same time, offer him congratulations and many happy returns of the day? [Hon. Members: "Hear, hear."]\n In view of the concern that this has caused in this country, can the right hon. Gentleman say how soon he thinks he will be able to see a copy of the full proceedings and make a further statement?\n']
/home/labri_pedro/prime_minister/1953-11-30-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1953-11-30-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1953-11-30;British Troops, Kenya (Court-Martial Allegations);The Prime Minister (Sir Winston Churchill);29;['May I express my thanks to the right hon. Gentleman for the kindness and courtesy which he has shown to me and also my humble thanks to the House?\n']
/home/labri_pedro/prime_minister/1945-11-01-Churchill-House of Commons Hansard-Mr. Churchill.txt;1945-11-01-Churchill-House of Commons Hansard-Mr. Churchill.txt;1945-11-01;Civil Aviation (Government Policy);Mr. Churchill;56;['I suppose we shall have a full opportunity of talking this thing over. It is very difficult to take it all in. It is, however, a broad and plain policy, but we should like to be sure that the House will be able to discuss it after they have considered what has been laid before them.\n']
/home/labri_pedro/prime_minister/1943-4-20-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1943-4-20-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1943-4-20;Discharged Service Personnel (Neurosis);The Prime Minister (Mr. Churchill);136;['A scheme is at present being developed by which any man or woman discharged from any of the three Services on grounds of neurosis or temporary instability who appears likely to need social service care can receive it. This may imply medical treatment, the finding of suitable work or other help. The discharged man will at his own request be put in touch with a suitable civilian social agency. Work of this type has already been done informally, but it is hoped in future to make it much more widely available. The Ministry of Pensions is fully informed of the facts relating to all discharges and arranges continuance of hospital treatment where necessary. It is neither desirable nor legally correct to notify medical facts about individuals who are discharged to civil authorities in any automatic way.\n']
/home/labri_pedro/prime_minister/1943-4-20-Churchill-House of Commons Hansard-The Prime Minister.txt;1943-4-20-Churchill-House of Commons Hansard-The Prime Minister.txt;1943-4-20;Discharged Service Personnel (Neurosis);The Prime Minister;61;["The greater part of my hon. and gallant Friend's supplementary Question has already been dealt with in my answer. I regret to say that I am not apprised of the answer to the last part, but I will ascertain that.\n I think my answer shows that we are treating this in a sympathetic manner and that active developments will be pursued.\n"]
/home/labri_pedro/prime_minister/1944-6-06-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-6-06-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-6-06;Landings In France;The Prime Minister (Mr. Churchill);162;['I promised to report to the House later on in the Sitting. I lave been at the centres where the latest information is received, and I can state to the House that this operation is proceeding in thoroughly satisfactory manner. Many dangers and difficulties which at this time last night appeared extremely formidable are behind us. The passage of the sea has been made with far less loss than we apprehended. The resistance of the batteries has been greatly weakened by the bombing of the Air Force, and the superior bombardment-of our ships quickly reduced their fire to dimensions which did not affect the problem. The landing of the troops on a broad front, both British and American—Allied troops, I will not give lists of all the different nationalities they represent or the States they represent—but the landings along the whole front have been effective, and our troops have penetrated, in some cases, several miles inland. Lodgments exist on a broad front.\n']
/home/labri_pedro/prime_minister/1948-3-17-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1948-3-17-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1948-3-17;Western European Powers (Treaty);The Prime Minister (Mr. Attlee);59;['I have asked for the momentary interruption of Business so that we may mark a great occasion. At this moment, in Brussels, my right hon. Friend the Foreign Secretary has just signed a treaty which provides for economic, social, cultural and defensive collaboration between the five Western European Powers, namely Belgium, the Netherlands, Luxembourg, France and the United Kingdom.\n']
/home/labri_pedro/prime_minister/1950-5-09-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-09-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-09;Burma (Commonwealth Loan);Mr. Churchill;140;['In dealing with this question relating to the present Government having transformed the British Empire, right hon. and hon. Gentlemen opposite might perhaps reflect that they shed even more blood in the British Empire in their five years of reign than was shed by the whole of Great Britain and her Armies in the war.\n Four hundred thousand lives in India alone.\n I am not seeking any compliments from that quarter.\n Which two armies?\n I deny that the British Army ravaged Burma.\n It is an insult to the British Army to put it on the level of the Japanese invaders and to say that it ravaged Burma, when it rescued Burma.\n What I object to is the Japanese Army, which invaded the country, being placed on the same level with the British Army, which rescued it and liberated the people.\n']
/home/labri_pedro/prime_minister/1954-12-16-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1954-12-16-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1954-12-16;Foreign Service Expenditure (Select Committee's Report);The Prime Minister (Sir Winston Churchill);32;['I have nothing to add to the statement made by my right hon. Friend the Foreign Secretary on 13th December in reply to my hon. Friend the Member for Yarmouth (Mr. Fell).\n']
/home/labri_pedro/prime_minister/1954-12-16-Churchill-House of Commons Hansard-The Prime Minister.txt;1954-12-16-Churchill-House of Commons Hansard-The Prime Minister.txt;1954-12-16;Foreign Service Expenditure (Select Committee's Report);The Prime Minister;35;['That is a very controversial form in which to put a supplementary question, and I do not feel that justice would be done to the question in the short space of time available to me.\n']
/home/labri_pedro/prime_minister/1952-12-03-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-12-03-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-12-03;Clause 1—(Disposal Of Commission's Existing Road Haulage Undertaking);The Prime Minister;135;['On a point of order—\n With very great respect, is it not a fact that booing is an un-Parliamentary action.\n May I say, with great respect and with the indulgence of the Committee, that I do not in the least mind being called a goose? I have been called many worse things than that. I only ventured to rise because this custom of booing—this is the third time that I have been booed by the Socialist Party—I have always been brought up to believe was contrary to the spirit and the conduct of the House. As for the rest, if I may be permitted to say so, I gladly accept the hon. Member stigmatising me in that way, and if that will weigh with you, Sir Charles, no one will be more grateful than myself.\n']
/home/labri_pedro/prime_minister/1940-1-31-Churchill-House of Commons Hansard-Mr. Churchill.txt;1940-1-31-Churchill-House of Commons Hansard-Mr. Churchill.txt;1940-1-31;1922 Committee (Cabinet Ministers' Statements);Mr. Churchill;67;['I would refer the hon. Member to the reply which the Prime Minister gave yesterday to my hon. Friend the Member for East Fife (Mr. Henderson Stewart). I hope to continue the practice of making from time to time full statements to the House on the progress of the war at sea.\n If I received an invitation, I should have the greatest pleasure in complying with it.\n']
/home/labri_pedro/prime_minister/1953-6-17-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1953-6-17-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1953-6-17;Reserve Forces (Lord Montgomery's Suggestions);The Prime Minister (Sir Winston Churchill);19;["Any suggestions made by an officer of Lord Montgomery's standing and long experience will, of course, receive careful consideration.\n"]
/home/labri_pedro/prime_minister/1953-6-17-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-6-17-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-6-17;Reserve Forces (Lord Montgomery's Suggestions);The Prime Minister;66;['They are receiving consideration. The whole organisation of our reserve forces is kept constantly under review. These proposals  are receiving consideration, but what will be done about them I cannot possibly say.\n I am sure that the Minister of Defence will be glad to know that in this matter, if he took action in the direction suggested, he would have the support of his predecessor.\n']
/home/labri_pedro/prime_minister/1953-6-23-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1953-6-23-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1953-6-23;Bermuda Conference;The Prime Minister (Sir Winston Churchill);111;["My right hon. Friends the Foreign Secretary and the Chancellor of the Exchequer made a visit to Washington recently for the very purpose set out in my hon. Friend's Question, and the new United States Administration have undertaken an urgent review of their whole external economic policy. I should deprecate unduly sanguine expectations that four or five days of discussion at Bermuda will achieve solutions of all our problems. The triple Conference was proposed by President Eisenhower, and I hope that we may reach good personal understanding on a few of the large practical issues which now confront all nations who sincerely seek an easement of tension without loss of security.\n"]
/home/labri_pedro/prime_minister/1953-6-23-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-6-23-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-6-23;Bermuda Conference;The Prime Minister;47;['Those seem to me, on the whole, to be unobjectionable sentiments.\n I will try to answer that question. I earnestly hope that it will be arranged through the usual channels so that equal numbers on both sides of the House have this unfortunate experience offered to them.\n']
/home/labri_pedro/prime_minister/1941-5-27-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1941-5-27-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1941-5-27;Rudolf Hess;The Prime Minister (Mr. Churchill);28;["The answer is because, in the opinion of His Majesty's Government, this is the most convenient and appropriate classification for the man in question at the present time.\n"]
/home/labri_pedro/prime_minister/1941-5-27-Churchill-House of Commons Hansard-The Prime Minister.txt;1941-5-27-Churchill-House of Commons Hansard-The Prime Minister.txt;1941-5-27;Rudolf Hess;The Prime Minister;34;['I think that we must be the judges of what is the best method to adopt. I think that the House, better than the hon. Gentleman, can judge whether we are afraid or not.\n']
/home/labri_pedro/prime_minister/1952-11-20-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-11-20-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-11-20;Atom And Hydrogen Bombs (Information);The Prime Minister;126;['I have heard all sort of estimates of the increased power of the hydrogen bomb over the existing atom bomb. They vary from the 50 mentioned by the hon. Member to 1,000 times. This carries the anxious forebodings of the hon. Gentleman to an even deeper level. I in no way dissociate myself from his anxiety as to the future of the human race.\n I thought the answer I gave to the Question was one which did full justice to the matter.\n The first part of that question raises very large issues. In regard to the second part, I should like to have notice.\n We stand by all the broad decisions which have been taken by the United Nations to which we have given our accord.\n']
/home/labri_pedro/prime_minister/1952-2-21-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-2-21-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-2-21;Ministers (Acceptance Of Gifts);The Prime Minister;55;["I think that it would be a great mistake to try to lay down detailed rules and regulations,  which have not been found necessary in the past, by question and answer at this period of our discussions.\n I think the laughter which the hon. Member's question has excited is the best answer to him.\n"]
/home/labri_pedro/prime_minister/1947-3-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-3-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-3-25;Privilege (Member's Complaint);Mr. Churchill;20;['On behalf of the Opposition, I should like to support the Motion made by the acting Leader of the House.\n']
/home/labri_pedro/prime_minister/1947-10-23-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-10-23-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-10-23;Royal Navy (Strength);Mr. Churchill;444;['What is the actual strength of the Home Fleet at the present time? Is it true, as was stated in an announcement by the B.B.C. before the week-end, and consequently repeated to the Press of the world, that the Home Fleet consists of only one cruiser and four destroyers at the present time? That is the first question I would venture to ask. The right hon. Gentleman, as a result of the statement he has made, has thrown very little light on the position.\n On what authority was this statement made by the B.B.C.? On whose authority was it stated that the Home Fleet would be reduced to what is called a "striking force" of one cruiser and four battle destroyers—not battleships? On whose authority was this statement, so likely to be injurious to our interests all over the world, put up?\n I should like to ask the Minister of Defence why this unauthorised report was not in the first place immediately corrected, because great harm was done to our interests all over the world by the idea that we had only one cruiser and four destroyers maintained in our Home Fleet. I should also like to ask how it is, if this is to be the case for the time being, with over 170,000 men at present, and working on the basis of 140,000 men on Vote A right up to the end of the next financial year, which appears in the statement the right hon. Gentleman has just made, and with an expenditure of £180 million, or something like that, he is not able to maintain in commission a proper squadron of ships, with battleships and so forth, during this period? Is the failure of the Government to do that not a proof  of the gross mismanagement and incompetence which has characterised the control of the Fighting Forces since the war, and, I am sorry to say, afflicted the right hon. Gentleman\'s administration.\n Will the right hon. Gentleman be willing to give us a White Paper showing the ships that are to be maintained in commission in the next three or six months, and the scale of complement for these ships? It is not necessary to have wartime complements in time of peace. Will he agree to issue a White Paper on this point, if I put down a Question specifying the headings?\n Is this not a novel and new precedent in time of peace? Since when have we not had a full statement, even in times more immediately dangerous than this, of the ships in commission of the Royal Navy—in the different stages of commission, first, second or third scale?\n']
/home/labri_pedro/prime_minister/1937-12-20-Churchill-House of Commons Hansard-Mr. Churchill.txt;1937-12-20-Churchill-House of Commons Hansard-Mr. Churchill.txt;1937-12-20;Royal Navy (Cruiser Contracts);Mr. Churchill;18;['Can the hon. Member say whether these new cruisers are equal to contemporary vessels built by other countries?\n']
/home/labri_pedro/prime_minister/1938-5-12-Churchill-House of Commons Hansard-Mr. Churchill.txt;1938-5-12-Churchill-House of Commons Hansard-Mr. Churchill.txt;1938-5-12;Air Ministry;Mr. Churchill;158;['Any nation within striking distance.\n By 31st March, 1940?\n Would my noble Friend say what happened to the scheme of 1,500 first-line aircraft which were to have been ready by 31st March, 1937? We have not completely disposed of that yet.\n What is meant by "existing types "? Does the right hon. Gentleman mean types which the squadrons have, or types being designed?\n At the present moment?\n Absolutely untrue.\n I meant untrue in the sense of being inaccurate.\n It is not.\n Twenty-one months ago.\n I do not know what "we "means in this matter because my Noble Friend accompanied me when I made that suggestion.\n And nothing was done for two years.\n We are nearly at the end of the third year now.\n Fifteen hundred.\n The Government eventually assured the House that there was no emergency.\n Considering the many, many months my Noble Friend and I struggled to galvanise the present Government, I think that a little hard.\n']
/home/labri_pedro/prime_minister/1938-5-12-Churchill-House of Commons Hansard-Mr. Attlee.txt;1938-5-12-Churchill-House of Commons Hansard-Mr. Attlee.txt;1938-5-12;Air Ministry;Mr. Attlee;775;['Does that mean a first-line strength of modern up-to-date aircraft? We had some difficulty about that in connection with a previous speech.\n That is, by April, 1939?\n Does this mean the provision by that time of modern up-to-date aircraft? [HON. MEMBERS "With proper equipment."]\n I think that everybody in this House realises the gravity of the position, and there is no denying that there is widespread anxiety in the country with regard to our air defences and to the methods pursued by the Ministry. I think that that anxiety would have been lessened if the Noble Lord had met the matter a little more frankly, with some confession of past failures. He was too uniformly loyal. Loyalty is an admirable characteristic, and it is one of the Noble Lord\'s most outstanding characteristics  but he carried his loyalty to such a pitch that he was really quite unconvincing. This is not a question that is raised by just a few partisans  it is not raised by just a few disgruntled or interested persons. I was sorry that the Noble Lord laid so much stress on that. He seemed to think that the whole of this criticism, or a very large part of it, came from this or that firm, and that we were being led away in our criticism by interested persons. It did not seem to occur to him that many of us have a great volume of evidence on these matters, and that not one of us would take the mere word of an interested person.\n I doubt whether those Members are so misapprehensive. I have found them right before. This is a matter of grave public concern, and everyone is in a difficulty in dealing with it on the Floor of the House. We do not know how much possible enemies may know. The Government say that they cannot say anything. It is difficult for us to say anything.\n We have a production of something like 250 a month. Look at the comparison of the Great War. I am aware that aeroplanes are now more complicated. I am also aware that in the Great War there was a terrific strain to find people to produce the necessary munitions for the Navy, Army and Air Force. Yet in the War we started with little experience and had only 113 aeroplanes, and we worked up to an output of 1,229 a month, and in four years to 2,668 a month. We built over 55,000 aeroplanes during the War. That was a terrific expansion. Why has so little been done in the last three years? There must be something wrong when the results are so puny. In the War we had a very slight start. The right hon. Gentleman the Member for Epping talked about the seed time, but in that seed time there was the sowing of wild oats. Until you get the organisation of munitions supply you will not really begin to overtake these difficulties.\n I am very glad to hear that, but we shall know better when we get delivery of the planes. My information is that the organisation is bad and that the workers are complaining of time being wasted, not of money being wasted. I should like to ask a good many questions with regard to instruments. There is the question of blind flying. I am not in the least satisfied with the statement we have had about blind flying. We have had the definite statement that blind flying apparatus was not being fitted to obsolete machines, only to new ones, but as only a comparatively small proportion of the squadrons have been provided with new planes, and these only recently, it follows that very few pilots have had any experience in blind flying. I can-  not understand why it should take these years to advocate these instruments. One of the complaints that has come to me is that although these things are being used in other countries, the authorities in this country took a long time to adopt them. I am told by an experienced officer that the fact is you may say that our Air Force is a fair weather force. Until quite recently it has not done any blind flying. That is extremely unsatisfactory.\n The hon. and gallant Member knows perfectly well that there are votes which are delivered for a particular purpose and do not necessarily carry any meaning. In the same way votes against the Estimates in July have never been held to mean that those who so vote are refusing all supplies of the country.\n The answer to that is very simple.\n']
/home/labri_pedro/prime_minister/1953-6-18-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1953-6-18-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1953-6-18;Korea (Escape Of Prisoners Of War);The Prime Minister (Sir Winston Churchill);28;['I have nothing to add to the statement which has been issued by the United Nations Headquarters at Tokyo to the Press and is now in the newspapers.\n']
/home/labri_pedro/prime_minister/1953-6-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-6-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-6-18;Korea (Escape Of Prisoners Of War);The Prime Minister;155;['I think there is a general feeling in all parts of the House about the serious character of these events and also of the difficulty of measuring beforehand the consequences which it may have. In these circumstances, I would ask the indulgence of the House not to press me to try to say anything until we have further and fuller information.\n I was both shocked and grieved to read this report. I think that is felt in every part of the House. I still think that there may be a hope that the truce which is so nearly arranged will not be prevented.\n That is a hypothetical question. Naturally, if there is any necessity to make a statement, I will have one made.\n Before you give your ruling, Mr. Speaker, I most respectfully submit that it is not a matter of Ministerial responsibilty here. We have absolutely no control over the immediate course of events.\n']
/home/labri_pedro/prime_minister/1946-7-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1946-7-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1946-7-18;Bread (Rationing) Order;Mr. Churchill;684;['We have an uncertain shake of the head from the Minister. The assurances have been given all over the country, and repeated everywhere, that this is the maximum scale of cuts that is to be imposed—those contained in the Schedule to this Order. Where do we stand? I was very much struck with that uncertain lateral movement of the Minister\'s head. Does the right hon. Gentleman know where he is? [HON. MEMBERS:" Yes."] Then, rejoicing in that happy position, let him tell us where we are. Where do we stand on this question of future reductions of the present bread ration scale? Why be afraid to tell the British public the truth? If we have to take it, we can take it, but a Government that is afraid to tell people what they are going to be up against, will  not get the confidence of those people enduring the hardships. I am glad to see the hon. Lady the Member for West Fulham (Dr. Edith Summerskill) taking her place and hope that she has completely recovered from the distressing accident about which we were all much concerned.\n Why it should be kept a secret till then, I do not know I only asked the right hon. Gentleman whether he was going to keep his word or not, but if he likes to reserve himself on that point, very well. We contrast the smallness of the saving with the immense amount of hardship, and we are left wondering what is the reason for this violent act, unless there is to be a big increase in the cut. On the statements which have been made to us, the need is not apparent, and if the need be proved, the remedy appears wholly in-  effective. It is like using a steamhammer to crack a nut when there is nothing in the nut. That is the impression we have so far derived from all we have been told.\n The right hon. Gentleman has said so. I am very glad of  that. I rejoice at that. Never will I have any emotion but joy and relief at anything which helps our country. If there had been a great breakdown, or something terrible going to break out upon us now, some skeleton in the right hon. Gentleman\'s cupboard going to leap out, I would still have counselled him to let it out at once, and not be frightened about it. But as I understand that he will give an answer which is reassuring on this point, namely, that the pipeline will not tall below 800,000 tons before 31st August, I can only tell him that, so far as I am able to obtain any information on the subject, that was the answer I expected him to give. If that is so, where is the case for imposing this rationing scheme on 21st July? If it is said that there is a great saving, that is an argument. If one says that some terrible thing is about to happen and that we must have the scheme now, that is an argument. If it is said that we are putting it into operation and will have to make it more severe in the future, that is an argument. But all these arguments arc demolished. What then is the argument for bread rationing on 21st July?\n Before the right hon. Gentleman gets to that, he is surely going to tell us what wheat he does count on coming from Canada in the month of September. Is he going to tell us that out of this vast crop which Canada grows it is not possible, in an emergency like this, to gain 150,000 tons which would balance things?\n What about the 150,000 tons? Is it possible to get 150,000 tons? [HON. MEMBERS: "Answer."]\n The point is not whether the insurance policy comes into effect  it will come into effect if this is passed by the House. The point is whether an increased scale of rationing is contemplated.\n Nothing below the danger point will be reached between now and 31st August?\n']
/home/labri_pedro/prime_minister/1950-6-13-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-13-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-13;Personal Savings;Mr. Churchill;74;['Will the right hon. and learned Gentleman look into the matter about which he was not informed and perhaps, if he will let us know on this side, another question could be put down to elicit the facts?\n It is in the recollection of the House that the right hon. and learned Gentleman was unable to state the percentages and had not looked into their bearing. Will he do so and let us know?\n']
/home/labri_pedro/prime_minister/1946-5-31-Churchill-House of Commons Hansard-Mr. Churchill.txt;1946-5-31-Churchill-House of Commons Hansard-Mr. Churchill.txt;1946-5-31;World Food Situation;Mr. Churchill;897;['I said that in wartime, when there was a general or partial re-construction, it was not thought necessary for Ministers to make statements. But this is surely a matter to cheer the hon. Member whose pacifist tendencies are so well known. We are now at peace, and we are about to celebrate its joys—\n I accept with pleasure the hon. Gentleman\'s statement that he prefers peace to war, and that his preference is remarkably pronounced and manifested on a great many occasions. But peacetime is what we are supposed to be  dwelling in now, and I submit that all the precedents of peacetime oblige a Minister to make a statement when he retires from office. I cannot, in my long experience, remember many cases to the contrary. If we look back before the war there were three most recent cases. There was the resignation of my right hon. Friend the Member for Warwick and Leamington (Mr. Eden)—that will cheer up Members opposite  they clutch at straws—in 1937, accompanied by that of Lord Cranborne, a member of the Government, both of whose explanations were received in a most grave and attentive spirit by the House. Then there was the resignation of Mr. Duff Cooper, now Ambassador in Paris, after the Munich crisis. Again, a very full and moving explanation was given to the House. This is the first case, in peacetime, of the resignation of a Cabinet Minister, and I say that those are precedents which should be followed. Not only should they be followed on this occasion, but they should be followed in the future. I thought it my duty to give full notice to the ex-Minister of Food, and I wrote to him this letter two days ago: \n The failure of the wheat supply of the world is not due to a shortage in any one particular country. It is due to a shortage in particular countries, but it is not due to any general failure of the world crop. That is a very essential point. The conditions in the British zone in Germany should have been foreseen beforehand. The story is indeed a tragic one. At the end of the Potsdam Conference, the Russians and Poles were allowed to occupy up to the Western Neisse, and not the Eastern Neisse, and another great influx of hungry and homeless people, numbered by millions, was driven into the British zone. The British zone is the least favourably circumstanced from a food point of view. There is the least agriculture and the most manufacture. There you have the great population of the ruined Ruhr. We have a more difficult task in our zone even than, the United States in theirs. The great feeding grounds which nourished Germany as a whole lie to the East of the iron curtain, and food supplies have not been sent from there to the population of Germany as a whole, to whom they belong, and which should have been reserved for their nourishment. On top of this has come this incursion of a very large additional number of hungry, suffering people. This had all been foreseen, because it arose out of decisions which were reached at Potsdam. I am not making this a matter of serious complaint  personally, I would not have agreed to it, although I might not have been able to prevent the establishment of the Western Neisse as the frontier between Poland and Germany.\n The right" hon. Gentleman should do me the justice of noting that I personally declared that he was ill-used in the matter.\n Could the right hon. Gentleman correct that sentence? He said, "There is no indication of disagreement," but was there disagreement? We are not looking for indications, we would like to  know whether there was or was not disagreement on policy.\n Are the figures which the right hon. Gentleman has just given additional?\n Is the 1,165,000 tons additional, resulting from the Washington negotiations?\n Does the hon. Gentleman suggest that no provision would have been made by the Combined Food Board if there had been no Morrison mission to the United States  no provision for the British zone in Germany  no provision for India? Surely the demands were all being put in, and all were being considered, and all that has happened is that a figure has been fixed at the present time in a programme which had to be made.\n I do not think we had it in that war.\n Is that true about bread? I thought that was quite exceptional, because it is the poorest people who eat most bread. They have less choice of diet and, therefore, the rationing of bread, like a bread tax, hits the poorest people much harder than others.\n I would like to congratulate the hon. Gentleman upon the eloquence with which he moved us during the latter part of his speech, and although I think his views of the outlook were exaggerated, it is certainly better for a Minister to begin in a difficult office of this character in a spirit of facing, and even magnifying, difficulties, rather than in a lighthearted spirit, expressing hopes which may not afterwards be fulfilled. I always find, myself, that the British nation will never forgive optimism that is not borne out, but that if pessimism is not borne out one\'s previous inaccuracies are forgiven.\n']
/home/labri_pedro/prime_minister/1950-6-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-19;Armed Forces (Equipment);Mr. Churchill;141;['Will the right hon. Gentleman be prepared to make a statement on this when we have a Debate on defence next week? Would he be prepared to make a statement on this point?\n I am astonished that the right hon. Gentleman, who is Minister of Defence, does not know of the repeated and often public demands we have made for a Debate, either in secret Session, or, failing that, in open Session. Has he not heard of any of that?\n I do not wish to ask a hypothetical question and so I will not hang it on the Debate, but will the right hon. Gentleman be prepared to make some answer to this question if we put it to him next week?\n It is not "natural curiosity" to try to know to what extent one\'s country is being shamefully let down.\n']
/home/labri_pedro/prime_minister/1941-7-09-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1941-7-09-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1941-7-09;Minister Of State (Duties, Middle East);The Prime Minister (Mr. Churchill);171;["The principal tasks of the Minister of State will be, first, to facilitate the conduct of operations by the Commanders-in-Chief in the Middle East by relieving them, so far as possible, of a number of extraneous responsibilities with which they have hitherto been burdened, and, secondly, to settle promptly matters within the policy of His Majesty's Government but which involve several home departments or local authorities. The appointment of the Minister of State will not interfere with  the existing relationships between the Commanders-in-Chief in the Middle East and the Service Ministers, or between His Majesty's Ambassador, Cairo, and other representatives of His Majesty's Government in the Middle East, and the Ministers in this country to whom they are responsible. The Minister of State will make reference home whenever necessary on important issues of policy  but it is to be hoped that the presence of a War Cabinet Minister with wide discretionary powers will smooth, hasten, and concert action in the Middle East between the various authorities in that area.\n"]
/home/labri_pedro/prime_minister/1941-7-09-Churchill-House of Commons Hansard-The Prime Minister.txt;1941-7-09-Churchill-House of Commons Hansard-The Prime Minister.txt;1941-7-09;Minister Of State (Duties, Middle East);The Prime Minister;358;['The Minister of State has authority in matters which are not concerned with the conduct of operations, but that authority is derived from his position as a member of the War Cabinet, and will no doubt be exercised in harmony with that fundamental principle.\n :We set up some two months ago a new officer in the Middle East, General Sir Robert Haining, to whom I have applied the somewhat rare title of Intendant-General. His business is to serve the Commander-in-Chief with the largest possible measure of supplies in accordance with the wishes of the Commander-in-Chief and the needs of the Army, and also in accordance with the practical business of handling the great mass of supplies arriving from this country and the United States, and the Minister of State will have the benefit of the advice of Sir Robert Haining in anything which may touch this part of his duty. I would say that the kind of relations which I hope to see between the Minister of State and the Intendant-General on the one hand, and the Commander-in-Chief of the Army on the other, are very largely the sort of relations  which prevail in the matter of supplies between the War Office and the Ministry of Supply in this country and General Sir Alan Brooke, commanding the Army in the United Kingdom.\n Yes, Sir. Nobody in this country has plenary powers, except in accordance with the constant supervision of Parliament, exercised through the War Cabinet.\n I am not certain whether it has been announced, but a charge has been made in the responsibilities for the defence of Iraq, which have been transferred to the Indian Command, and will be exercised by General Wavell as Commander-in-Chief in India.\n No, Sir  he does not control any of these areas. He is in the closest touch with the Government of India, and he can communicate with them direct if he wishes, reporting at the same time to us, and I have no doubt that the closest contact will be arranged by him.\n Yes, Sir, the relations will be of close contact with them and continuous courtesy and good will.\n']
/home/labri_pedro/prime_minister/1951-2-14-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-2-14-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-2-14;Catering Establishments;Mr. Churchill;63;['rose—\n May I draw your attention, Mr. Speaker—\n On a point of order—\n On my point of order. Mr. Speaker, I only wanted to get a final ruling from you on the matter. Because an hon. Member is raising a point of order, that does not entitle him, in the course of putting his point of order, to use disorderly and insulting expressions.\n']
