/home/labri_pedro/prime_minister/1942-3-19-Churchill-House of Commons Hansard-The Prime Minister.txt;1942-3-19-Churchill-House of Commons Hansard-The Prime Minister.txt;1942-3-19;Minister Of State In The Middle East (Mr Casey's Appointment);The Prime Minister;49;I am not able to answer that last point; but, as far as this House is concerned, a Member of the War Cabinet will answer for him. Mr. Casey will be a member of the United Kingdom War Cabinet for all purposes, although his duties lie outside this country.
/home/labri_pedro/prime_minister/1942-3-19-Churchill-House of Commons Hansard-The Prime Minister.txt;1942-3-19-Churchill-House of Commons Hansard-The Prime Minister.txt;1942-3-19;Minister Of State In The Middle East (Mr Casey's Appointment);The Prime Minister;43;Neither of those solutions would be impossible; but, as a matter of fact, there are precedents in time of war for Ministers who are His Majesty's subjects from the Empire holding office in this country without being Members of either House of Parliament.
/home/labri_pedro/prime_minister/1942-3-19-Churchill-House of Commons Hansard-The Prime Minister.txt;1942-3-19-Churchill-House of Commons Hansard-The Prime Minister.txt;1942-3-19;Minister Of State In The Middle East (Mr Casey's Appointment);The Prime Minister;60;Yes, Sir; certainly he will have the same powers. As to the rest of the Question, I do not think it necessary at the moment. I agree with what the hon. Gentleman said about the pleasure with which this announcement will be received throughout the British Empire, and I see no reason why he should not share in it himself.
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1948-11-18-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1948-11-18;European Unity Committee (British Representatives);The Prime Minister (Mr. Attlee);36;Hon. Members will doubtless have seen the announcement of the names in the Press  today. They are: The Chancellor of the Duchy of Lancaster, Lord Inverchapel, Sir Edward Bridges, Professor Wade and Mr. T. H. Gill.
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18;European Unity Committee (British Representatives);Mr. Churchill;71;Did the right hon. Gentleman, in coming to this decision, take into consideration the fact that the formation of this Committee arose out of The Hague Conference—[HON. MEMBERS: "No."]—yes, out of The Hague Conference, and that the Chancellor of the Duchy of Lancaster did his utmost to prevent or spoil that Conference and was everywhere regarded as a protagonist against the policy of a united Europe except upon a Socialist basis?
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18;European Unity Committee (British Representatives);The Prime Minister;82;I think the right hon. Gentleman is incorrect in two respects. The question of closer unity in Western Europe has been considered, not only by The Hague Conference, but by the Governments concerned, and very practical steps have been taken by this Government in that direction. Secondly, my right hon. Friend the Chancellor of the Duchy of Lancaster had certain views with regard to The Hague Conference, but he was always strong in his support of the idea of Western European collaboration.
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18;European Unity Committee (British Representatives);Mr. Churchill;30;Is it not a fact that in his speeches the right hon. Gentleman has said that Western European unity is conditional on its being founded upon a Socialist Party basis?
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18;European Unity Committee (British Representatives);The Prime Minister;11;I do not understand that that is the fact at all.
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18;European Unity Committee (British Representatives);Mr. Churchill;64;Will the right hon. Gentleman be so good as to read the statements made by the colleague whom he has specially picked out for this task, and see whether he has any right whatever to suggest that the right hon. Gentleman the Chancellor of the Duchy of Lancaster has not done his very utmost to prevent European unity except on a Socialist Party basis?
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18;European Unity Committee (British Representatives);The Prime Minister;7;I disagree with the right hon. Gentleman.
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18;European Unity Committee (British Representatives);Mr. Churchill;95;I think King Henry IV of Navarre was the first. There is one of these names which the Prime Minister read out about which I should like to ask him particularly, and that is the name of Sir Edward Bridges. Is it not rather a serious thing, and rather unfair to the distinguished gentleman in question, to involve the Permanent Head of the Civil Service of this country in controversy and partisan politics and in foreign politics, and did this not produce unfortunate results in the Civil Service in the case of Sir Horace Wilson?
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18;European Unity Committee (British Representatives);The Prime Minister;95;The right hon. Gentleman himself has suggested this danger with regard to the position of Sir Edward Bridges. It is really quite normal for Governments to employ civil servants when they have Government representatives going to a conference. I have never heard it suggested previously that, in the case of the right hon. Gentleman the Member for Warwick and Leamington (Mr. Eden), if he was attending an international conference and took a civil servant with him, that therefore that civil servant was considered to be a Conservative. It is the right hon. Gentleman's own prejudice.
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18;European Unity Committee (British Representatives);Mr. Churchill;43;Is not the right hon. Gentleman overlooking and slurring over the difference between civil servants engaged in Departments who only attend their Ministers, if necessary, in the course of Departmental duties, and involving the Permanent Head of the Civil Service in controversial politics?
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18;European Unity Committee (British Representatives);The Prime Minister;50;the phrase "controversial politics" comes entirely from the right hon. Gentleman. It is one of the right hon. Gentleman's curious prejudices that, if there happens to be a Labour Government, that is partisan, but, if there is a Conservative Government or a Government headed by himself, it is not partisan.
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18;European Unity Committee (British Representatives);Mr. Churchill;119;When the right hon. Gentleman accuses me of partisanship, does he realise that all the other Governments under the Brussels Treaty and Agreement have sent all-party delegations, in which the most eminent statesmen and former Prime Ministers of those countries have been involved, and that the French, in particular, have sent M. Leon Blum, M. Herriot and other very prominent representatives; and that,  in consequence, in choosing a representation of officials acting under instructions, he is putting himself and his party out of step, very much against the views of many of them, with the general movement to build up European unity, and is it not unfair to involve Sir Edward Bridges in a partisan transaction of that character?
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18;European Unity Committee (British Representatives);The Prime Minister;98;I have tried to explain to the right hon. Gentleman, in reply to the letter he was good enough to send me, that in the case of France there is a Government composed of many parties. It is not surprising, therefore, that they have representatives of those parties—[An HON. MEMBER: "And outside."] I also pointed out to him, and hon. Members will note this, that four of these members are not Members of Parliament or representatives of the Government directly. It must also be pointed out that there are no representatives of the Chief Opposition parties in France.
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18;European Unity Committee (British Representatives);Mr. Churchill;8;Does the right hon. Gentleman mean the Communists?
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18;European Unity Committee (British Representatives);The Prime Minister;40;Yes, and General de Gaulle. The chief Opposition parties are not represented; therefore, the right hon. Gentleman is quite wrong in thinking that this is an all-party delegation; it is a delegation representative largely of the Governmental parties in France.
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18;European Unity Committee (British Representatives);Mr. Churchill;34;This will have to be a matter of Debate at an early date, and I would ask my right hon. Friend when he deals with Business, to open this matter with the Lord President.
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18;European Unity Committee (British Representatives);Mr. Churchill;2;The penitent!
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18;European Unity Committee (British Representatives);The Prime Minister;38;My hon. Friend is, of course, quite correct, and he realises that the work to be done here deals with practical questions. Therefore, we do not necessarily want to include a large number of orators from different parties.
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18;European Unity Committee (British Representatives);Mr. Churchill;51;May I venture to ask the Prime Minister if he will be so charitable, in virtue of the confession of submission which he has heard, as to extend his forgiveness to the hon. Member for North-West Hull (Mr. R. Mackay) for having defied the Socialist caucus in going to The Hague?
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1948-11-18;European Unity Committee (British Representatives);The Prime Minister;55;I thought that was perfectly obvious. If the right hon. Gentleman has read, and I am sure he has, the terms of the communiqué, he will see that the remit to this committee is a wide one, to consider all kinds of methods. There is no suggestion that it is tied down to one party.
/home/labri_pedro/prime_minister/1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-11-18;European Unity Committee (British Representatives);Mr. Churchill;6;Under the orders of the Government.
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1950-6-06-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1950-6-06;Schuman Plan (Minister's Speech);The Prime Minister (Mr. Attlee);20;I would refer the hon. Members to the reply I gave to the hon. Member for Chippenham (Mr. Eccles) yesterday.
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06;Schuman Plan (Minister's Speech);The Prime Minister;68;As I explained yesterday, I understand that the reference to a plot was not to the putting forward of the Schuman scheme. I quite agree that a full report was given, but I understand it was made clear at the time—it is always a difficult thing to do in a  speech—that that particular sentence applied only to Parliamentary proceedings and not to the question of the Schuman Plan.
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06;Schuman Plan (Minister's Speech);Mr. Churchill;22;Are we to understand that in this matter the right hon. Gentleman derived his information from the Secretary of State for War?
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06;Schuman Plan (Minister's Speech);The Prime Minister;11;I have, naturally, consulted my right hon. Friend on the matter.
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06;Schuman Plan (Minister's Speech);Mr. Churchill;63;How can the right hon. Gentleman explain the fact that the Secretary of State for War had handed out, both from the War Office and, I understand, locally, a textual report, which is confirmed by the Press Association, who took it down, in which the passage referring to the plot, as actually delivered by the Secretary of State for War, was as follows: 
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06;Schuman Plan (Minister's Speech);Mr. Churchill;0;
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06;Schuman Plan (Minister's Speech);Mr. Churchill;51;On what grounds can the Prime Minister dissociate the word"plot" from"these schemes" and the Schuman scheme, which was the one before us? May I earnestly hope that we shall have better treatment from the Prime Minister, on a matter of this very important personal kind, than we have received so far?
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06;Schuman Plan (Minister's Speech);The Prime Minister;65;I have already explained this matter. I naturally did not answer on the spur of the moment. I naturally asked my right hon. Friend about the speech, and he made it perfectly plain to me that at this point in his speech he turned to the question of Parliamentary proceedings, and that the word"plot" referred to the activities of right hon. and hon. Members opposite.
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06;Schuman Plan (Minister's Speech);Mr. Churchill;7;What did the right hon. Gentleman say?
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06;Schuman Plan (Minister's Speech);The Prime Minister;18;I said that the word"plot" referred to the proceedings in this House, and not to the Schuman Plan.
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06;Schuman Plan (Minister's Speech);Mr. Churchill;45;If that be so, does not the text of the document, supplied beforehand on the authority of the Secretary of State for War to the Press, show that he completely misled the Prime Minister, and that this led the Prime Minister to mislead the House?
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06;Schuman Plan (Minister's Speech);The Prime Minister;2;No, Sir.
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06;Schuman Plan (Minister's Speech);Mr. Churchill;76;May I ask the right hon. Gentleman whether he will not go into this matter more in detail and examine carefully the text which the Secretary of State followed in his speech, and give, if I may say so, a candid and true opinion as to whether the mere assertion by the right hon. Gentleman, contrary to the text, that the word"plot" did not refer to the Schuman scheme, cannot in any way be possibly sustained?
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06;Schuman Plan (Minister's Speech);The Prime Minister;24;My right hon. Friend was referring to the fact that there was a proposal to hand over these industries to an irresponsible authority and—
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06;Schuman Plan (Minister's Speech);Mr. Churchill;2;What proposal?
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06;Schuman Plan (Minister's Speech);The Prime Minister;3;The Schuman proposal.
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06;Schuman Plan (Minister's Speech);Mr. Churchill;1;Exactly.
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-6-06;Schuman Plan (Minister's Speech);The Prime Minister;52;I am answering the hon. and learned Member for Hove (Mr. Marlowe). I think that it is a perfectly fair comment, on looking at the scheme, to say that one would be putting into the hands of an irresponsible authority powers to deal on a very wide basis with all these industries.
/home/labri_pedro/prime_minister/1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-6-06;Schuman Plan (Minister's Speech);Mr. Churchill;47;is not the essential point whether the word"plot" covered the Schuman proposal? What other proposals were there before the public at the time, except the Schuman proposal we had just been debating? Surely the right hon. Gentleman will consider his own position very carefully in this matter.
/home/labri_pedro/prime_minister/1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25;Scotland (Financial And Economic Committee);Mr. Churchill;58;Is the right hon. Gentleman aware that in the statement he has just made, he has made a considerable, albeit only a partial, advance towards the policy which we on this side of the House declared at the General Election? On 29th November we stated, in the "Unionist Policy for the Effective Control in Scotland of Scottish Affairs": 
/home/labri_pedro/prime_minister/1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25;Scotland (Financial And Economic Committee);Mr. Churchill;110;That was 29th November; that date is quite easy to take in. Will not the right hon. Gentleman consider whether, while he is deferring to our wishes to a certain extent, he will not go the whole way and, instead of appointing what he calls a strong and independent Committee, appoint a Royal Commission, which is what we have demanded? Perhaps he has received some legal advice. At any rate, will he say whether he will appoint a Royal Commission and then we should be able, on this side of the House, to congratulate ourselves on having at any rate secured this measure of consideration for a vital Scottish matter?
/home/labri_pedro/prime_minister/1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25;Scotland (Financial And Economic Committee);Mr. Churchill;30;No, Sir, the right hon. Gentleman has no right to suggest that this is a method of delaying. He and his party have been forced into action by our pressure.
/home/labri_pedro/prime_minister/1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25;Scotland (Financial And Economic Committee);Mr. Churchill;36;The right hon. Gentleman did not tell us the terms of reference. Can he give us the terms of reference, and are we to take it that he has definitely decided to refuse a Royal Commission?
/home/labri_pedro/prime_minister/1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25;Scotland (Financial And Economic Committee);Mr. Churchill;13;What I said carried forward all I had said on the subject previously.
/home/labri_pedro/prime_minister/1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25;Scotland (Financial And Economic Committee);Mr. Churchill;48;Is this to be merely a committee of officials, or what is its composition to be? Why will the right hon. Gentleman persist in refusing the plain demand which is made, and was made six months ago, before the election, for the setting up of a Royal Commission?
/home/labri_pedro/prime_minister/1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-5-25;Scotland (Financial And Economic Committee);Mr. Churchill;52;I should like, if I might, to assure the right hon. Gentleman that part of my anxiety in this matter is due to my desire that the reputation which he acquired in a subordinate position at the  Foreign Office shall not be squandered now that he is the head of a Department.
/home/labri_pedro/prime_minister/1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21;Foreign Affairs;Mr. Attlee;252;The Foreign Secretary in his closing sentences expressed a desire for a unity of attitude in this country on foreign affairs, but the speech which he has just delivered has widened the gulf which existed between this party and the party opposite. I have heard a number of speeches by the right hon. Gentleman, but I have never heard such a cynical pronouncement as that which he has just made. In his earlier speeches in this House he used to uphold the ideal of the League of Nations and the ideal of the rule of law. He seemed to have some idea that there should be at least a distinction between right and wrong in foreign affairs. Throughout this speech he has emphasised all the time that the only thing which affects His Majesty's Government is the interests of British Imperialism. He has emphasised that it  is the only thing on which a risk should be taken. By doing so, he has illustrated very clearly the entire difference in outlook between the Government and the Members of this party. I want to develop that point a little later, and I shall show how, in every sphere of foreign politics on which he has touched, that prime difference comes out that this party stands for the rule of law and for the development of a commonwealth of nations, and that the Government are back in pre-war days, considering only, and narrowly, what they consider—I believe quite falsely—to be the interests of this country.
/home/labri_pedro/prime_minister/1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21;Foreign Affairs;Mr. Attlee;282;I am very glad to have that assurance. I sent a message to the right hon. Gentleman which I hope reached him, asking him to deal with this subject in his speech. I hope that this will be done for the women and children, despite any opposition from General Franco, because the slaughter of women and children is not a legitimate act of war. In the same way, there is the question of the surrender of troops, and whether they can be taken to be unarmed in order to save their lives. If there were a land frontier, the troops could reach it and be interned, as happened in Holland in the later days of the War but in this case they are faced with the sea. The fact is that there is a danger that the whole of these brave men may he slaughtered because it happens to be a sea front and not a land front. Here, again, I believe it is of the utmost importance that our Government, in conjunction with other Governments, should do the utmost to save these people, not only because of the people themselves, but to prevent the exacerbation of the whole civil war position in Spain. A civil war is a horrible one at any time, but if an atrocity of this kind takes place it might lead to other  atrocities. I am sure the Valencia Government will do all they can to stop it, but they will have this terrible exacerbation of strife, and I do ask that our Government should show as much resolution when they are dealing with a question of humanity as they would for the interests of British shipping.
/home/labri_pedro/prime_minister/1937-10-21-Churchill-House of Commons Hansard-Mr. Churchill.txt;1937-10-21-Churchill-House of Commons Hansard-Mr. Churchill.txt;1937-10-21;Foreign Affairs;Mr. Churchill;1;International.
/home/labri_pedro/prime_minister/1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21;Foreign Affairs;Mr. Attlee;82;—which has helped to make the strength of Russia. I do not think he has realised the strength of the national feeling in Spain any more than he realised the strength of the national feeling in India, and I do not think he realises yet the national feeling in China. But I think we ought to recognise here and now that you can have no possible  judgment between the combatants in Spain until there has been a complete withdrawal of foreign troops.
/home/labri_pedro/prime_minister/1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21;Foreign Affairs;Mr. Attlee;196;I think the place to make statements is in this House. I made the same speech twice in Trafalgar Square as I made here. I think the right hon. Gentleman will agree that the attitude of the United States is of the very first importance, and the fact that they are going to meet with us in this Nine-Power Conference is of vital importance. I believe this adventure of Japan's is only undertaken because of the attitude of this and other Governments in always letting the aggressors get away with it. I believe there is great opposition in Japan. Japan's financial position is extremely weak and Japan's economic position is extremely weak. If one tithe of the consideration which is shown about British shipping in the Mediterranean was shown about the Japanese invasion of China, I believe this invasion would stop. This is a deliberate piece of aggression by one Power against another, and all through the Government wash their hands of the matter. Either they say "it is a matter in which we cannot take sides" or else, as was hinted in a speech by the Foreign Secretary, "we are too weak to do anything."
/home/labri_pedro/prime_minister/1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21;Foreign Affairs;Mr. Attlee;214;That is just the weakness of the right hon. Gentleman. He always believes any kind of propaganda that is put out against us. Japan also says that she is out for peace. Does he believe that? I do not believe for a moment that Japan would challenge the world. The world has given its verdict at Geneva. A verdict like that, followed by no action, is perfectly useless. The Prime Minister has said that the question involved is the sanctity of treaties, but the Government has torn up a number of treaties. So far from this Government having brought this country into safety and security, I believe it has jeopardised our security, and the right hon. Gentleman is entirely wrong when he believes there is any kind of unity behind this Government. There will be no unity behind this Government so long as it pursues a policy which is entirely divorced from the realities of the situation, entirely divorced from any idea of collective security and the rule of law, and is directed only by a short-sighted view of Imperial interests. We can assure him that he will meet with opposition from this side so long as he and his Government pursue the kind of policy they have pursued over the last five years.
/home/labri_pedro/prime_minister/1937-10-21-Churchill-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-10-21-Churchill-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-10-21;Foreign Affairs;The Prime Minister (Mr. Chamberlain);304;The House always listens with pleasure to a speech from the hon. Member who has just addressed us, because he is always good tempered and always convinces us that he is speaking with complete sincerity. But good temper and sincerity are not sufficient to make an accurate analysis of the complicated foreign situation or to formulate a policy. If the hon. Member will forgive me, I should like to say that he is in the position in which the Leader of the Opposition accused the Government of being, namely, that he seems to me to be completely divorced from reality. He is a victim of phrases and words. He uses words over and over again without, it seems to me, making clear what he means by those words. He says that the Government have no policy, that he can never understand their foreign policy. What does the hon. Member mean by foreign policy? You can lay down sound and general propositions. You can say that your foreign policy is to maintain peace; you can say that it is to protect British interests, you can say that it is to use your influence, such as it is, on behalf of the right against the wrong, as far as you can tell the right from the wrong. You can lay down all these as general principles, but that is not a policy. Surely, if you are to have a policy you must take the particular situations and consider what action or inaction is suitable for those particular situations. That is what I myself mean by policy, and it is quite clear that as the situations and conditions in foreign affairs continually change from day to  day your policy cannot be stated once and for all if it is to be applicable to every situation that arises.
/home/labri_pedro/prime_minister/1937-10-21-Churchill-House of Commons Hansard-The Prime Minister.txt;1937-10-21-Churchill-House of Commons Hansard-The Prime Minister.txt;1937-10-21;Foreign Affairs;The Prime Minister;56;I repeat that nobody knows how many there are on either side. The first thing to do is to ascertain the numbers, and if they can be ascertained by an international Commission, as is proposed, then the proposal is that the withdrawals shall be in the proportion of those numbers as found on the two sides.
/home/labri_pedro/prime_minister/1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21;Foreign Affairs;Mr. Attlee;79;That was not stated in the Italian Note. Is the Commission to go on and make arrangements for a total withdrawal? The Italian suggestion was that first there should be a withdrawal of man for man on each side, and what I was asking was what would be the  amount, because if I am correct, or if the general reports are correct, there are four or five times as many on the rebel side as on the Government side.
/home/labri_pedro/prime_minister/1937-10-21-Churchill-House of Commons Hansard-The Prime Minister.txt;1937-10-21-Churchill-House of Commons Hansard-The Prime Minister.txt;1937-10-21;Foreign Affairs;The Prime Minister;122;That is the point that I was coming to. Let us be quite clear. The ultimate proposal is that all the volunteers should be withdrawn, and if that is so, obviously there must be more on one side withdrawn than on the other, if the numbers are greater on one side than on the other. The only question, therefore, is what is to happen in the meantime. It may take some time, and surely we are not going to wait and have no withdrawals at all until these figures are accurately ascertained. Therefore, the proposal is that what is called a token withdrawal should take place, of a comparatively small number, and that that number should be equal on the two sides.
/home/labri_pedro/prime_minister/1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21-Churchill-House of Commons Hansard-Mr. Attlee.txt;1937-10-21;Foreign Affairs;Mr. Attlee;16;That is exactly what my point was—what kind of amount is meant by a token withdrawal.
/home/labri_pedro/prime_minister/1937-10-21-Churchill-House of Commons Hansard-The Prime Minister.txt;1937-10-21-Churchill-House of Commons Hansard-The Prime Minister.txt;1937-10-21;Foreign Affairs;The Prime Minister;162;I said a comparatively trifling or small amount, but the number has not actually been fixed. Supposing it was 5,000. I do not say it is, for a moment—it may not be as many as that—but supposing it was 5,000 from either side, I do not think there is anything unfair in that. The surplus of volunteers on one side would remain exactly the same as before the withdrawals. The next question of the right hon. Gentleman was whether, while this withdrawal was taking place, it would be open to other Powers to go on pouring arms and munitions or weapons into Spain. Of course, anything of the kind would stultify the whole procedure, and the proposal is this, to see that there shall be no further intervention while withdrawals are taking place. Anyhow, the Government would not consider an arrangement at all satisfactory or acceptable which allowed further volunteers to be poured in while nominally we were withdrawing troops already there.
