/home/labri_pedro/prime_minister/1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-19;Business Of The House (Supply);The Prime Minister;259;I think it might be convenient if we now come to a decision on the Motion, seeing that we have very important legislation to discuss to-day. By the indulgence of the House I might say a few words in reply to what has been said. The hon. Member for West Leeds(Mr. V. Adams) stated that he had been semi-officially informed that it was inappropriate for back benchers to express any opinion upon this Motion. I do not know what was the source of that instruction, but it certainly did not come from this bench. The observations of the party Leaders opposite have referred not so much to the Motion but to the question whether it is proper for the House to have a holiday at all. I should like to confine my remarks solely to the Motion to reduce the number of Supply days. The right hon. Member for Caithness and Sutherland (Sir A. Sinclair) said there was no exact precedent for the Government's proposal, and he devoted some time to the precedent for cutting down Supply days in 1929. I thought it right to give the House that precedent for reducing the number of Supply days, but those hon. Members who heard me will recollect that I did not rest my case on the 1929 precedent. I do not think that is the nearest analogy to the present circumstances. In my view, the analogy of the War years is far more appropriate to the present position than anything that is based upon a desire for having an election.
/home/labri_pedro/prime_minister/1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-19;Business Of The House (Supply);The Prime Minister;6;That was not in my mind.
/home/labri_pedro/prime_minister/1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-19;Business Of The House (Supply);The Prime Minister;37;The right hon. Gentleman is a great authority on procedure, and I have no doubt that he has studied all the precedents. If he studies what his own Government did, he will probably find the precedent there.
/home/labri_pedro/prime_minister/1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-19;Business Of The House (Supply);The Prime Minister;6;I am afraid I cannot say.
/home/labri_pedro/prime_minister/1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-19;Business Of The House (Supply);The Prime Minister;13;There is nothing mysterious about it. It was done over and over again.
/home/labri_pedro/prime_minister/1939-9-20-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-9-20-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-9-20;War Situation;The Prime Minister (Mr. Chamberlain);35;:Events have occurred in the last week of such far-reaching importance that there has not yet been time to estimate their effect on the fortunes of the war and on the attitude of other countries.
/home/labri_pedro/prime_minister/1937-12-02-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-12-02-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-12-02;Public Health (Coal Mines Refuse) Bill;The Prime Minister (Mr. Chamberlain);15;I am afraid that I can hold out no hope of facilities for this Bill.
/home/labri_pedro/prime_minister/1937-12-02-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1937-12-02-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1937-12-02;Public Health (Coal Mines Refuse) Bill;The Prime Minister;4;That may be so.
/home/labri_pedro/prime_minister/1937-11-10-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-11-10-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-11-10;Cost Of Living;The Prime Minister (Mr. Chamberlain);183;My right hon. Friend the Minister of Labour has replied recently to a number of questions on the subject of unemployment benefit and unemployment assistance in relation to the cost of living, and has indicated certain action which the Unemployment Assistance Board are taking. I would refer in particular to the replies given by him to the hon. Members for Doncaster (Mr. Short) and Llanelly (Mr. j. Griffiths) on 21st October, and to the hon. Member for Don Valley (Mr. T. Williams) on 28th October. My right hon. and gallant Friend the Financial Secretary has replied to analogous questions as regards pensions, in particular on 28th October, to my hon. Friend the Member for West Leeds (Mr. V. Adams). As regards the last part of the question, in view of the discussion which took place within the last few days in the Debate on the Address and the references to this subject then made by my right hon. Friends the Home Secretary and the Chancellor of the Exchequer, I do not think there is  any ground for making arrangements for a further discussion.
/home/labri_pedro/prime_minister/1946-2-11-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1946-2-11-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1946-2-11;Germany (Coal Industry);Mr. Chamberlain;15;In any further recommendations or considerations of this sort, will the Government bear in mind—
/home/labri_pedro/prime_minister/1938-6-23-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-6-23-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-6-23;Distribution Of Industry (Commissions Report);The Prime Minister (Mr. Chamberlain);24;I cannot at present add anything to the answer which I gave on 11th May to the hon. Member for Llanelly (Mr. J. Griffiths).
/home/labri_pedro/prime_minister/1938-6-23-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-6-23-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-6-23;Distribution Of Industry (Commissions Report);The Prime Minister;11;No, Sir, I cannot add anything to what I have said.
/home/labri_pedro/prime_minister/1939-6-12-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-12-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-12;Tribunals Of Inquiry (Evidence) Act, 1921;The Prime Minister (Mr. Chamberlain);4;:I beg to move, 
/home/labri_pedro/prime_minister/1939-6-12-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-12-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-12;Tribunals Of Inquiry (Evidence) Act, 1921;The Prime Minister;43;It is not properly described as a committee but rather as a Tribunal. I have already given the terms of reference to the Tribunal, and from these my hon. and gallant Friend will see exactly what it is they are desired to do.
/home/labri_pedro/prime_minister/1939-6-12-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-12-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-12;Tribunals Of Inquiry (Evidence) Act, 1921;The Prime Minister;341;In reply to the questions that have been put, first of all let me say that no one is more anxious than the Government to see this vessel raised, for the reasons that have been put forward. While the vessel is at the bottom of the sea there may still always be doubts as to what happened, and those doubts might be cleared away if the vessel were raised. Therefore, for that reason alone we are extremely anxious to see the vessel brought to the surface and properly examined. The matter is at present in the hands of the Mersey Docks and Harbour Board, who are employing the Liver-pool and Glasgow Salvage Association, and I have no reason to think that they will fail to bring the vessel up. I do not think we ought to contemplate that hypothesis at the present time. If such a thing did occur one would have to consider the circumstances and the reasons why it was thought necessary by them to abandon the attempt. Therefore, at this stage I cannot go any further than to express the hope and the expectation that success will be achieved. Secondly, I do most sincerely and earnestly deprecate publication in any form or in any conditions, of any speculation as to what happened, now that a court has been set up to investigate the circumstances. It clearly will be impossible to obtain any indication of the real causes of this terrible disaster until the evidence has been given and considered by the Tribunal. I hope, therefore, whatever people may have thought or said in the past, that they will now say no more about it until the Tribunal reports. With regard to the evidence before the Tribunal, of course I imagine that it is open to anybody to communicate with the Tribunal and say that they have something which they desire to put before it. I think it will be for the Tribunal itself to decide what evidence it should call and what should be relevant to the inquiry.
/home/labri_pedro/prime_minister/1939-6-12-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-12-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-12;Tribunals Of Inquiry (Evidence) Act, 1921;The Prime Minister;24;The Tribunal is asked to report, and that report may contain a recommendation or not. There is nothing to prevent the Tribunal making recommendations.
/home/labri_pedro/prime_minister/1938-7-26-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-7-26-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-7-26;Foreign Policy And Defence;The Prime Minister (Mr. Chamberlain);27;I would refer the hon. Member to the replies which I gave him on 18th November and 16th March last, to which I have nothing to add.
/home/labri_pedro/prime_minister/1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1940-4-09;Allies' Decision;The Prime Minister (Mr. Chamberlain);102;The House will be aware that Germany has to-day invaded Denmark and Norway. Ever since the beginning of the present War she has attempted to dominate Scandinavia and to control both the political and the economic policy of the Scandinavian States. Her pressure on those States has been steadily increasing and, as is now well known, she claimed and exercised the right to dictate their policy towards Finland during the Finnish-Soviet War. The House will recall that, in the statement which I made at the end of that war, on 19th March, I used the following words in speaking of the struggle: 
/home/labri_pedro/prime_minister/1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1940-4-09;Allies' Decision;The Prime Minister;32;I think we must be guided by circumstances. I am sure we shall be anxious to give the House all the news which we can possibly give at the earliest possible moment.
/home/labri_pedro/prime_minister/1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1940-4-09;Allies' Decision;The Prime Minister;10;I cannot add anything to the statement I have made.
/home/labri_pedro/prime_minister/1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1940-4-09;Allies' Decision;The Prime Minister;4;No, Sir. I cannot.
/home/labri_pedro/prime_minister/1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1940-4-09;Allies' Decision;The Prime Minister;155;My information is that German forces have landed at Bergen. There have been some reports about a similar landing at Narvik, but I am very doubtful whether those are correct, and I am informed that there is another place with a very similar name in the South of Norway which it is very possible might have given rise to a misapprehension. As to the action of the Navy, I am sure the House will wish to reserve its judgment until it is in possession of further information and that it certainly would not wish to make criticisms upon the action of the Navy. With regard to the meeting of the League of Nations, no suggestion has yet been made to us about any meeting, and I would say generally that first things must come first. There are other things which I think would be more effective than summoning a meeting of the League of Nations.
/home/labri_pedro/prime_minister/1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1940-4-09;Allies' Decision;The Prime Minister;45;I certainly hope that all members of the League will fully recognise their obligations to victims of aggression, but I could not at this moment bind myself to take any particular action about the League of Nations. As I say, first things must come first.
/home/labri_pedro/prime_minister/1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-21;Tientsin (Situation);The Prime Minister (Mr. Chamberlain);142;Barrier restrictions have remained the same. Four British subjects have been stripped and searched, but no further incidents are reported in the latest telegram received from His Majesty's Consul-General. It was announced by the Japanese News Agency that the barbed wire encircling the British and French Concessions would be electrically charged from the late evening of 19th June. As regards stocks of food, there are ample supplies of flour and rice in the British Concession; arrivals of perishable foodstuffs remain spasmodic and far below normal. There would appear to be no ban on foodstuffs entering the Concession, but the Japanese authorities claim that all such commodities as vegetables have to be searched at the barriers and this causes considerable delay. As regards shipping, matters have considerably improved, and ships using the river have latterly not been stopped by the Japanese military authorities.
/home/labri_pedro/prime_minister/1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21;Tientsin (Situation);The Prime Minister;7;Yes, Sir, we have had such reports.
/home/labri_pedro/prime_minister/1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21;Tientsin (Situation);The Prime Minister;12;The matter has been taken up, as I said in my answer.
/home/labri_pedro/prime_minister/1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21;Tientsin (Situation);The Prime Minister;10;Yes, it does. We hope they will formulate any grievances.
/home/labri_pedro/prime_minister/1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21;Tientsin (Situation);The Prime Minister;32;I have already stated, in answer to my right hon. Friend, that our Ambassador in Tokyo has made it quite clear to the Japanese Government that we cannot acquiesce in the blockade.
/home/labri_pedro/prime_minister/1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21;Tientsin (Situation);The Prime Minister;9;Yes, Sir, the matter has been under constant examination.
/home/labri_pedro/prime_minister/1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21;Tientsin (Situation);The Prime Minister;19;The whole position is being considered. But the question  arises as to where the food is to come from.
/home/labri_pedro/prime_minister/1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21;Tientsin (Situation);The Prime Minister;2;No, Sir.
/home/labri_pedro/prime_minister/1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21;Tientsin (Situation);The Prime Minister;7;We must come to an agreement first.
/home/labri_pedro/prime_minister/1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21;Tientsin (Situation);The Prime Minister;1;Obviously.
/home/labri_pedro/prime_minister/1938-4-04-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-4-04-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-4-04;Great Britain And Italy;The Prime Minister (Mr. Chamberlain);2;Yes, Sir.
/home/labri_pedro/prime_minister/1947-11-25-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-11-25-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-11-25;Building Society Resources;Mr. Chamberlain;39;Is my right hon. and learned Friend aware that there is in fact a tremendous flow of mortgage repayments, which amounted last year to about £140 million, and in general this is not being used to the national advantage?
/home/labri_pedro/prime_minister/1937-12-13-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-12-13-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-12-13;League Of Nations;The Prime Minister (Mr. Chamberlain);61;I would remind my hon. Friend that the League has set up a committee to study the application of the principles of the Covenant. This committee will no doubt be concerned with all aspects of that question. In the circumstances I do not think that any useful purpose would be served by action such as that suggested by my hon. Friend.
/home/labri_pedro/prime_minister/1947-3-21-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-3-21-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-3-21;War Damage (Increase Of Value Payments) Order;Mr. Chamberlain;25;I was only asking that the hon. and learned Solicitor-General should make some reference to the matter. If he will, I shall be very glad.
/home/labri_pedro/prime_minister/1949-11-21-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1949-11-21-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1949-11-21;British Council (Eastern Europe);Mr. Chamberlain;46;Would it not be wrong for my hon. Friend to suggest that there are widespread difficulties? Whereas these difficulties may exist here and there, does he not agree that, in general, the British Council is allowed to proceed, and is encouraged to proceed, with its work?
/home/labri_pedro/prime_minister/1939-6-26-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-26-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-26;Anglo-French-Russian Conversations;The Prime Minister (Mr. Chamberlain);48;His Majesty's Government, in consultation with the French Government, are considering the Soviet Government's comments on the proposals to which I referred in my statement on 19th June. My Noble  Friend hopes shortly to be in a position to send further instructions to His Majesty's Ambassador at Moscow.
/home/labri_pedro/prime_minister/1939-6-26-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-26-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-26;Anglo-French-Russian Conversations;The Prime Minister;8;I do not think that would help matters.
/home/labri_pedro/prime_minister/1939-6-26-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-26-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-26;Anglo-French-Russian Conversations;The Prime Minister;16;That may be so, and I hope it is borne in mind by the Soviet Government.
/home/labri_pedro/prime_minister/1939-6-26-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-26-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-26;Anglo-French-Russian Conversations;The Prime Minister;11;I am not prepared to give details as to the conversations.
/home/labri_pedro/prime_minister/1939-9-01-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-9-01-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-9-01;British Note To Germany;The Prime Minister (Mr. Chamberlain);220;:I do not propose to say many words tonight. The time has come when action rather than speech is required. Eighteen months ago in this House I prayed that the responsibility might not fall upon me to ask this country to accept the awful  arbitrament of war. I fear that I may not be able to avoid that responsibility. But, at any rate, I cannot wish for conditions in which such a burden should fall upon me in which I should feel clearer than I do to-day as to where my duty lies. No man can say that the Government could have done more to try to keep open the way for an honourable and equitable settlement of the dispute between Germany and Poland. Nor have we neglected any means of making it crystal clear to the German Government that if they insisted on using force again in the manner in, which they had used it in the past we were resolved to oppose them by force. Now that all the relevant documents are being made public we shall stand at the bar of history knowing that the responsibility for this terrible catastrophe lies on the shoulders of one man—the German Chancellor, who has not hesitated to plunge the world into misery in order to serve his own senseless ambitions.
/home/labri_pedro/prime_minister/1938-4-14-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-4-14-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-4-14;Cable And Wireless Agreement;The Prime Minister (Mr. Chamberlain);43;Legislation will be required to implement the agreement, and when it is brought forward there will be an opportunity for full discussion to take place. I have no reason to suppose that the agreement will have any adverse effect on the staffs concerned.
/home/labri_pedro/prime_minister/1938-4-14-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-4-14-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-4-14;Cable And Wireless Agreement;The Prime Minister;17;I cannot give any exact date, but I think it will not be long after the Recess.
/home/labri_pedro/prime_minister/1939-5-04-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-5-04-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-5-04;Local Authorities (Rating And Valuation);The Prime Minister (Mr. Chamberlain);42;:These matters are constantly under review. I am not satisfied that the present time would be suitable for the appointment of a Royal Commission or a Select Committee as suggested by the hon. Member even if it were desirable on other grounds.
/home/labri_pedro/prime_minister/1939-5-04-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-5-04-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-5-04;Local Authorities (Rating And Valuation);The Prime Minister;45;No, Sir. There is already a Committee which is sitting on the question connected with valuation for the purposes of rating, and I think, at any rate, it would be necessary to hear what that Committee had to say before any other steps were taken.
/home/labri_pedro/prime_minister/1939-5-04-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-5-04-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-5-04;Local Authorities (Rating And Valuation);The Prime Minister;23;I appreciate the fact that the two points are different, and in that case I think one has a bearing upon the other.
/home/labri_pedro/prime_minister/1947-7-22-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-7-22-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-7-22;Typewriter Mechanics' Training Courses;Mr. Chamberlain;61;Is my right hon. Friend aware that one of my constituents has already been waiting for II months to go on this course and does he really think it is necessary to spend 52 weeks to train a man to deal with a typewriter? Is not that more like the time that should be allowed for learning something about an aero-engine?
/home/labri_pedro/prime_minister/1948-6-21-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1948-6-21-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1948-6-21;Ruhr (Six-Power Agreement);Mr. Chamberlain;45;Does my right hon. Friend agree that serious and important considerations are involved here, and that whereas a great number of us believe that international supervision is good, the international management for which the French have now asked is a horse of a different colour?
/home/labri_pedro/prime_minister/1940-1-18-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1940-1-18-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1940-1-18;Location Of Industry (Royal Commission);The Prime Minister (Mr. Chamberlain);22;The signed report has been received and is now being printed off. It will be published as soon as copies are available.
/home/labri_pedro/prime_minister/1947-12-02-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-12-02-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-12-02;Clause 6—(Pool Betting Duty);Mr. Chamberlain;234;I was saying that we ought to know the real purpose of this tax. Is it to raise revenue? I do not think there is any shortage of internal revenue in this country. The purpose of the Budget was clearly stated to be anti-inflationary. Is this tax to curtail betting and betting tendencies? That might well have been the intention of the present Chancellor, but this move originated with his predecessor, and I cannot think that that was his purpose. In any case, thin proposal does not do that. It cannot be to reduce any kind of consumption, which was the purpose of many Budgets and proposals such as, for instance, the raising of the Tobacco Duty. This can only be an anti-inflationary proposal, and I fail to see how a small and only partially restrictive measure of this kind, even in embryo, can be an anti-inflationary measure. I should be glad if the Chancellor would state quite clearly what is the intention. I think that many of us would then, perhaps, appreciate his point of view. I reiterate that I think that the  proposal is one-sided and out of perspective; and the only proper way would be to withdraw it and have a proper and adequate measure, which I would fully support in April. I cannot see the force of rushing this in, in the one-sided way in which he has done it.
/home/labri_pedro/prime_minister/1948-11-02-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1948-11-02-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1948-11-02;Nationalisation;Mr. Chamberlain;22;Does the hon. Member suggest that Ministers are attempting to run the industries or that that is any part of nationalisation policy?
/home/labri_pedro/prime_minister/1946-7-29-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1946-7-29-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1946-7-29;Plebiscite;Mr. Chamberlain;37;As a result of these conversations, is there any prospect of the very oppressive Public Security Acts being modified, particularly as the Undersecretary of State indicated on 1st July that he was making suggestions to that end?
/home/labri_pedro/prime_minister/1938-7-12-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-7-12-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-7-12;Administration;The Prime Minister (Mr. Chamberlain);62;The question of appointing an additional Parliamentary Under-Secretary of State for Scotland is, as the hon. Member is aware, referred to in the course of the Report of the Departmental Committee on Scottish Administration, though they made no specific recommendation on the matter. This report is now receiving consideration, and I am not at present in a position to make any statement.
/home/labri_pedro/prime_minister/1938-7-12-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-7-12-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-7-12;Administration;The Prime Minister;17;I do not think it can be considered apart from the other questions raised in the report.
/home/labri_pedro/prime_minister/1938-7-12-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-7-12-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-7-12;Administration;The Prime Minister;7;I could not say that without notice.
/home/labri_pedro/prime_minister/1948-6-14-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1948-6-14-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1948-6-14;British Ambassador, Usa (Speech);Mr. Chamberlain;41;Even if these remarks were in the nature of an impromptu speech or reply, does not the Under-Secretary think it is most unwise and unfortunate that we should be represented as lining up with America in a cold war against Russia?
/home/labri_pedro/prime_minister/1948-6-14-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1948-6-14-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1948-6-14;British Ambassador, Usa (Speech);Mr. Chamberlain;27;Is it not clear that I made no uncomplimentary remarks about our Ambassador, but merely asked whether what he said represented the view of His Majesty's Government?
/home/labri_pedro/prime_minister/1937-6-07-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-6-07-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-6-07;Defence (Industrial Employment);The Prime Minister (Mr. Chamberlain);98;Yes, Sir, but so far as I can judge from the newspaper reports which I have seen, the remarks of my Noble Friend are not accurately summarised in the question. There is no intention of restricting employment or industrial output but of finding the best use of our available resources in labour, materials, and productive power, with the object, among others, that employment may be available when the temporary demands of the rearmament programme have been satisfied. In this connection I would refer the right hon. Gentleman to the reply given on 8th April last, to a ques-
/home/labri_pedro/prime_minister/1937-6-07-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1937-6-07-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1937-6-07;Defence (Industrial Employment);The Prime Minister;39;I cannot undertake to say that my Noble Friend's statements will always satisfy everybody in the neighbourhood, but I have read a report of the speech—a verbatim report—and it does not seem to be accurately summarised in the question.
/home/labri_pedro/prime_minister/1937-6-07-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1937-6-07-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1937-6-07;Defence (Industrial Employment);The Prime Minister;15;Yes. I see nothing inconsistent between the speech and the policy of His Majesty's Government.
/home/labri_pedro/prime_minister/1937-6-07-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1937-6-07-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1937-6-07;Defence (Industrial Employment);The Prime Minister;20;According to the report of the speech which I have seen, I see nothing in the speech to quarrel with.
/home/labri_pedro/prime_minister/1937-6-07-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1937-6-07-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1937-6-07;Defence (Industrial Employment);The Prime Minister;7;All these matters are borne in mind.
/home/labri_pedro/prime_minister/1949-7-12-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1949-7-12-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1949-7-12;Bonus Share Issues;Mr. Chamberlain;45;Does not that reply show that there is really no proper control being exercised if 115 out of 116 have been allowed, with £43 million as the nominal value and undoubtedly twice that amount as the market value? Is it not time this racket stopped?
/home/labri_pedro/prime_minister/1938-7-21-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-7-21-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-7-21;Workmen's Compensation;The Prime Minister (Mr. Chamberlain);24;I regret that I am unable at present to add to the answer which I gave to the hon. Member on 30th June last.
/home/labri_pedro/prime_minister/1938-7-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-7-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-7-21;Workmen's Compensation;The Prime Minister;8;I hope so, but I am not sure.
/home/labri_pedro/prime_minister/1938-7-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-7-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-7-21;Workmen's Compensation;The Prime Minister;4;No, Sir, not yet.
/home/labri_pedro/prime_minister/1946-3-20-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1946-3-20-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1946-3-20;Importers (Selling Organisation);Mr. Chamberlain;21;Will my hon. Friend examine again the Tomatoes Order of October, 1945, in which she will find there are additional middlemen?
