/home/labri_pedro/prime_minister/1937-10-21-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-10-21-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-10-21;Sir Horace Dawkins (Retirement);The Prime Minister (Mr. Chamberlain);5;['I beg to move, \n']
/home/labri_pedro/prime_minister/1937-10-21-Chamberlain-House of Commons Hansard-Mr. Attlee.txt;1937-10-21-Chamberlain-House of Commons Hansard-Mr. Attlee.txt;1937-10-21;Sir Horace Dawkins (Retirement);Mr. Attlee;162;['I rise to associate my friends of the Opposition and myself with the Motion which the Prime Minister has moved so felicitously. We in this House are deeply indebted to those who serve us, and among those servants there is none who has given greater and longer service than Sir Horace Dawkins and who has been more acceptable to all Members of the House. I think that he has been a friend to every Member, and we shall miss him very much from his place. Periodically we have those eruptions called General Elections, when old faces disappear from the House and Members change their positions, but the Clerks at the Table go on and give stability to our proceedings. Now we shall look up and we shall miss his presence, but I am sure that in his retirement he will be watching over us. We all trust that his years of retirement may be long and blessed with good health and happiness.\n']
/home/labri_pedro/prime_minister/1939-5-04-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-5-04-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-5-04;Military Training Bill;The Prime Minister (Mr. Chamberlain);13;[':I beg to move, "That the Bill be now read a Second time."\n']
/home/labri_pedro/prime_minister/1939-5-04-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-5-04-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-5-04;Military Training Bill;The Prime Minister;486;['It is the local tribunal which will have to assign him to the particular category. It is only after he has been before the local tribunal that it will be decided whether or not he is to go into that category which is unconditional. If he is dissatisfied with the decision of the local tribunal he can go to the appellate tribunal which is provided for later in Sub-section (8) of the same Clause.\n Not under the regulations. If the right hon. Gentleman will look at Sub-section (8) he will see that the Minister, if he considers it necessary, may appeal to the appellate tribunal.\n Yes, Sir. The decision of the local tribunal, if there is no appeal, or the decision of the appellate tribunal if the man has gone to the appellate tribunal, is final. That is provided in Sub-section (9). Once that decision has been taken the man is free and there is no further interference.\n I think that these things really are quite clear. I would  refer the hon. Member to the proviso to Sub-section (8), which says: \n There will be opportunity when they can be debated, but that will not arise on this Bill.\n I have explained why. I have given the House the information. It will be debated on another occasion.\n —I say, yes, and I think I can speak for the country. A great deal of anxiety has been expressed, very naturally and very widely, as to the possibilities of loss of employment on the part of those who are called up, and it is generally recognised that here the Government have made an honest effort to deal with that particular matter.\n I do not think this is the occasion to discuss a question which is, obviously, one that might well be brought up in Committee. I can assure the House that the Government are anxious to have the co-operation of the whole House in approving this Bill, wherever possible, and if the various provisions that we have set down can be improved by suggestions from any part of the House I can say at once that we shall be only too glad to receive and, if possible, accept those suggestions. The House will appreciate the importance of Clause 7. We are anxious as quickly as possible to put the provisions of the Bill into operation, and this is a Clause which will give simplification of procedure by which the Service Departments can obtain the possession of land within a comparatively short time.\n I was attempting to say that, in addition to the existing volunteer units in Northern Ireland, it has been decided to re-constitute the North Irish Horse on a Supplementary Reserve basis in Northern Ireland, in the form of a Light Tank Unit of the Royal Armoured Corps. I believe that that is an announcement which will give great satisfaction throughout Northern Ireland.\n In peace time.\n']
/home/labri_pedro/prime_minister/1939-5-04-Chamberlain-House of Commons Hansard-Mr. Attlee.txt;1939-5-04-Chamberlain-House of Commons Hansard-Mr. Attlee.txt;1939-5-04;Military Training Bill;Mr. Attlee;57;["Is it now to be the method of carrying on a Debate that, in a two days' Debate, no answer to the major points which have been raised by my right hon. Friend as to whether the military needs of the country require this Measure is to be given until the end of the two days' Debate?\n"]
/home/labri_pedro/prime_minister/1948-3-18-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1948-3-18-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1948-3-18;Sentence, Lambeth (Appeal);Mr. Chamberlain;36;['While thanking the Home Secretary for his reply, may I ask if he does not consider that this was an extremely harsh, and even a savage sentence, in view of the circumstances described in the Question?\n']
/home/labri_pedro/prime_minister/1939-11-07-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-11-07-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-11-07;War Cabinet;The Prime Minister (Mr. Chamberlain);106;['My attention has been called to a statement recently made in a newspaper to the effect that there is now an Inner Cabinet composed of the Prime Minister, the Foreign Secretary, the Chancellor of the Exchequer and the Lord Privy Seal, whose decisions are withheld from the Defence Ministers until they come before the War Cabinet in the form of recommendations. The statement is entirely without foundation. I cannot too strongly deprecate the publication in war time of such malicious inventions which, while they may do little harm in this country provide enemy propagandists with precisely the kind of material for which they are constantly seeking.\n']
/home/labri_pedro/prime_minister/1939-11-07-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-11-07-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-11-07;War Cabinet;The Prime Minister;5;['It was the "News Chronicle."\n']
/home/labri_pedro/prime_minister/1938-3-08-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-3-08-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-3-08;Foreign Policy (Dominions);The Prime Minister (Mr. Chamberlain);39;['As regards conversations with Italy, I would refer the hon. Member to the reply which I gave yesterday to a question by the hon. and gallant Member for  Nuneaton (Lieut.-Commander Fletcher). The position is similar as regards Germany.\n']
/home/labri_pedro/prime_minister/1938-3-08-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-3-08-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-3-08;Foreign Policy (Dominions);The Prime Minister;10;['I see no reason to think the contrary.\n Yes, Sir.\n']
/home/labri_pedro/prime_minister/1939-10-04-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-10-04-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-10-04;Road Vehicles (Requisition);The Prime Minister (Mr. Chamberlain);82;['At present all requisitioning of vehicles under the Defence Regulations for any Government purpose is carried out only by officers of the Ministry of Transport. The Fighting Services have powers of requisition as well as of impressment, and I do not consider that it would be in the public interest to deprive them of those powers. They have, however, both before and since the outbreak of war, operated in close contact with the Ministry of Transport and will continue to do so.\n']
/home/labri_pedro/prime_minister/1939-10-04-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-10-04-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-10-04;Road Vehicles (Requisition);The Prime Minister;42;['I was not aware of that. Perhaps my hon. and gallant Friend will put down a question to the Minister of Transport.\n I am not personally responsible for this arrangement. The question put to me was as to what was the practice.\n']
/home/labri_pedro/prime_minister/1939-7-04-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-7-04-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-7-04;Location Of Industry (Commission's Report);The Prime Minister (Mr. Chamberlain);32;['The chairman of the commission is, of course, fully aware of the urgency of the questions involved, but he does not think it will be practicable to issue the report before September.\n']
/home/labri_pedro/prime_minister/1939-7-04-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-04-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-04;Location Of Industry (Commission's Report);The Prime Minister;12;['I cannot give an assurance until I see what the report is.\n']
/home/labri_pedro/prime_minister/1949-12-05-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1949-12-05-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1949-12-05;Ship Repairs (Foreign Yards);Mr. Chamberlain;97;['While undoubtedly there has to be some further deflation of this industry, is my hon. Friend aware that the position is being greatly aggravated by the despatch to north European ports and to American ports of British ships for repair and refitting, which is being done at cut prices compared with British prices, and will he use his powers to do something about it?\n While there are many things in America that we do not want to imitate, is my hon. Friend aware that America puts a tax on her ships that go abroad to be repaired?\n']
/home/labri_pedro/prime_minister/1938-2-24-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-2-24-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-2-24;Conscription;The Prime Minister (Mr. Chamberlain);10;['Yes, Sir, so far as the present Government are concerned.\n']
/home/labri_pedro/prime_minister/1939-12-06-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-12-06-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-12-06;Armed Forces (Decorations);The Prime Minister (Mr. Chamberlain);119;['A co-ordinating committee on the Grant of Honours, Decorations and Medals in time of war was set up early in September. The scale of awards will be reviewed, and recommendations made, periodically by this body, which does not, of course, adjudicate on specific cases, selection for recommendation for the award of such decorations as the Victoria Cross being a matter for the Department concerned. I am not aware of any instance in which the principles of consistency and fairness as between the various Services and between all ranks within those Services are not observed, having regard to the differences in conditions. It is open to a Department to raise any question of this kind for investigation by the committee.\n']
/home/labri_pedro/prime_minister/1939-12-06-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-12-06-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-12-06;Armed Forces (Decorations);The Prime Minister;4;['That will be considered.\n']
/home/labri_pedro/prime_minister/1939-10-05-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-10-05-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-10-05;Salvage;The Prime Minister (Mr. Chamberlain);30;['The question of setting up a special organisation to deal with salvage is being considered by my right hon. Friend the Minister of Supply in consultation with other Departments concerned.\n']
/home/labri_pedro/prime_minister/1938-5-10-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-5-10-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-5-10;Imperial Relations Trust;The Prime Minister (Mr. Chamberlain);59;['This question has, I think, been put down under a misapprehension. The Government are in no way concerned with the appointment of the trustees of this trust or with the frequency of their meetings or their intentions as to publication of reports. These are entirely matters for the trustees, and I cannot undertake to answer questions on these matters.\n']
/home/labri_pedro/prime_minister/1938-5-10-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-5-10-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-5-10;Imperial Relations Trust;The Prime Minister;8;['No, Sir  the hon. Member is mistaken.\n']
/home/labri_pedro/prime_minister/1947-11-26-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-11-26-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-11-26;Fruit And Vegetable Organisation;Mr. Chamberlain;49;['Does my right hon. Friend realise that the Parliamentary Secretary gave exactly the opposite answer on 3rd November, reported in col. 1324 in the OFFICIAL REPORT  and  does he not realise that by this exclusion he is making elaborate regulations for the shadow and missing the substance?\n']
/home/labri_pedro/prime_minister/1939-6-28-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-28-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-28;Far East (Situation);The Prime Minister (Mr. Chamberlain);107;[':I will first deal with the local situation at Tientsin. Arrivals of perishable foodstuffs continue to be spasmodic, only a fraction of the normal reaching the British Concession. The local British authorities are taking active steps to remedy the present deficiency. All British subjects who passed through the barriers since the commencement of the blockade have been subjected to a rigorous search, as I stated in the House on 19th June. The number of instances in which British subjects have been compelled to strip is 15, including one woman, but there do not appear to have been any more such cases during the last day or two.\n']
/home/labri_pedro/prime_minister/1939-6-28-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-28-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-28;Far East (Situation);The Prime Minister;15;['I have said in my answer that these conversations will relate to the local issue.\n']
/home/labri_pedro/prime_minister/1939-10-24-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-10-24-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-10-24;News Censorship;The Prime Minister (Mr. Chamberlain);103;['As I stated on 3rd October, the censors in dealing with particular items of news will be guided by the directions of the Departments concerned with the subject matter of such news. To facilitate the giving of such directions members of the staffs of the various Departments have been specially attached to the Press and Censorship Bureau. The expenditure of the bureau will be accounted for by the Home Office  and, subject to the arrangement just described by which each Minister will remain responsible for the handling of news concerning his own Department, the Director-General will be answerable to the Home Secretary.\n']
/home/labri_pedro/prime_minister/1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-7-19;Business Of The House (Supply);The Prime Minister (Mr. Chamberlain);5;['I beg to move, \n']
/home/labri_pedro/prime_minister/1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-19-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-7-19;Business Of The House (Supply);The Prime Minister;957;['If the right hon. Gentleman will have a little patience I shall not keep him waiting very long. The Appropriation Bill and the Isle of Man (Customs) Bill are both annual Bills which must be passed. We may also have to consider Lords Amendments to the Cotton Industry (Reorganisation) Bill and other Bills, a draft Order made under the Ministry of Supply Act and an Order relating to the temporary barley scheme for the 1939 crop, proposed to be made when the Agricultural Development Bill becomes law, an Amendment to the Rumanian Clearing Office Order, and a number of other items, including Motions to approve additional Import Duties Orders and other necessary business. Then with regard to the question of Supply, a number of Supplementary Estimates have been presented, but most of them arise out of legislation which has been considered this Session. We have had, out of the 20 allotted days, so far 11 days, and, therefore, nine days still remain. In considering the Parliamentary programme—\n There are ways and means of dealing with matters of that kind, if not dealt with before. In considering the condition of the Parliamentary programme I have had in mind what I think to be the desire of hon. Members in all parts of the House, namely, to avoid, if possible, sitting over August Bank Holiday. [Hon. Members: "No."] There are some hon. Members, apparently, who are thirsting for work and do not want to take any holiday at all.\n I do not know how long a holiday it is possible: for the House to have, but the sooner we can begin it, the longer it is likely to be. If the proposal that I put forward is accepted, I hope it may be possible to take the Motion for the Summer Recess on Friday, 4th August. Let me consider for a moment what we have in front of us. After to-day, until Friday, 4th August, there are 10 whole days and three Fridays available, equivalent to 111/2 whole days. It is clearly impossible to pass the essential legislation I have mentioned and to adjourn on 4th August if we have to give time for all the remaining Supply days, because the completion of the business of Supply in the nine clays which still remain, with the Appropriation Bill and the Motion for the Summer Adjournment, would exhaust the whole of the time available. It is for that reason, therefore, that I am asking the House to forgo four alloted days for Supply this Session. If we do that we believe that we shall have sufficient margin for consideration of the necessary business, although some of the Bills that I have mentioned are not yet before the House and it is not easy to estimate how much time they will require.\n For purposes of greater convenience, I was confining myself to Government Bills.\n The hon. Member is one of the oldest Members of the House, and probably knows more about general elections than anyone else.\n As regards the Shipping (Assistance) Bill, I have already said that we want to make progress with that Bill, and the Second Reading is being taken to-day. I have put before the House quite frankly the position as regards congestion of business and the proposal which we are putting forward in order to enable the House to rise on 4th August. I dislike very much having to introduce a measure of this kind. I regards it as one which is entirely exceptional, and only to be justified by exceptional circumstances. But I must say that, in this abnormal period to which I have referred, and in view of the extra work that has necessarily been placed upon the House, it seems to me that the measure is justified.\n There are five days, not four.\n I think it might be convenient if we now come to a decision on the Motion, seeing that we have very important legislation to discuss to-day. By the indulgence of the House I might say a few words in reply to what has been said. The hon. Member for West Leeds(Mr. V. Adams) stated that he had been semi-officially informed that it was inappropriate for back benchers to express any opinion upon this Motion. I do not know what was the source of that instruction, but it certainly did not come from this bench. The observations of the party Leaders opposite have referred not so much to the Motion but to the question whether it is proper for the House to have a holiday at all. I should like to confine my remarks solely to the Motion to reduce the number of Supply days. The right hon. Member for Caithness and Sutherland (Sir A. Sinclair) said there was no exact precedent for the Government\'s proposal, and he devoted some time to the precedent for cutting down Supply days in 1929. I thought it right to give the House that precedent for reducing the number of Supply days, but those hon. Members who heard me will recollect that I did not rest my case on the 1929 precedent. I do not think that is the nearest analogy to the present circumstances. In my view, the analogy of the War years is far more appropriate to the present position than anything that is based upon a desire for having an election.\n That was not in my mind.\n The right hon. Gentleman is a great authority on procedure, and I have no doubt that he has studied all the precedents. If he studies what his own Government did, he will probably find the precedent there.\n I am afraid I cannot say.\n There is nothing mysterious about it. It was done over and over again.\n']
/home/labri_pedro/prime_minister/1939-9-20-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-9-20-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-9-20;War Situation;The Prime Minister (Mr. Chamberlain);35;[':Events have occurred in the last week of such far-reaching importance that there has not yet been time to estimate their effect on the fortunes of the war and on the attitude of other countries.\n']
/home/labri_pedro/prime_minister/1937-12-02-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-12-02-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-12-02;Public Health (Coal Mines Refuse) Bill;The Prime Minister (Mr. Chamberlain);15;['I am afraid that I can hold out no hope of facilities for this Bill.\n']
/home/labri_pedro/prime_minister/1937-12-02-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1937-12-02-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1937-12-02;Public Health (Coal Mines Refuse) Bill;The Prime Minister;4;['That may be so.\n']
/home/labri_pedro/prime_minister/1937-11-10-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-11-10-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-11-10;Cost Of Living;The Prime Minister (Mr. Chamberlain);184;['My right hon. Friend the Minister of Labour has replied recently to a number of questions on the subject of unemployment benefit and unemployment assistance in relation to the cost of living, and has indicated certain action which the Unemployment Assistance Board are taking. I would refer in particular to the replies given by him to the hon. Members for Doncaster (Mr. Short) and Llanelly (Mr. j. Griffiths) on 21st October, and to the hon. Member for Don Valley (Mr. T. Williams) on 28th October. My right hon. and gallant Friend the Financial Secretary has replied to analogous questions as regards pensions, in particular on 28th October, to my hon. Friend the Member for West Leeds (Mr. V. Adams). As regards the last part of the question, in view of the discussion which took place within the last few days in the Debate on the Address and the references to this subject then made by my right hon. Friends the Home Secretary and the Chancellor of the Exchequer, I do not think there is  any ground for making arrangements for a further discussion.\n']
/home/labri_pedro/prime_minister/1946-2-11-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1946-2-11-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1946-2-11;Germany (Coal Industry);Mr. Chamberlain;15;['In any further recommendations or considerations of this sort, will the Government bear in mind—\n']
/home/labri_pedro/prime_minister/1938-6-23-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-6-23-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-6-23;Distribution Of Industry (Commissions Report);The Prime Minister (Mr. Chamberlain);24;['I cannot at present add anything to the answer which I gave on 11th May to the hon. Member for Llanelly (Mr. J. Griffiths).\n']
/home/labri_pedro/prime_minister/1938-6-23-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-6-23-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1938-6-23;Distribution Of Industry (Commissions Report);The Prime Minister;11;['No, Sir, I cannot add anything to what I have said.\n']
/home/labri_pedro/prime_minister/1939-6-12-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-12-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-12;Tribunals Of Inquiry (Evidence) Act, 1921;The Prime Minister (Mr. Chamberlain);5;[':I beg to move, \n']
/home/labri_pedro/prime_minister/1939-6-12-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-12-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-12;Tribunals Of Inquiry (Evidence) Act, 1921;The Prime Minister;408;['It is not properly described as a committee but rather as a Tribunal. I have already given the terms of reference to the Tribunal, and from these my hon. and gallant Friend will see exactly what it is they are desired to do.\n In reply to the questions that have been put, first of all let me say that no one is more anxious than the Government to see this vessel raised, for the reasons that have been put forward. While the vessel is at the bottom of the sea there may still always be doubts as to what happened, and those doubts might be cleared away if the vessel were raised. Therefore, for that reason alone we are extremely anxious to see the vessel brought to the surface and properly examined. The matter is at present in the hands of the Mersey Docks and Harbour Board, who are employing the Liver-pool and Glasgow Salvage Association, and I have no reason to think that they will fail to bring the vessel up. I do not think we ought to contemplate that hypothesis at the present time. If such a thing did occur one would have to consider the circumstances and the reasons why it was thought necessary by them to abandon the attempt. Therefore, at this stage I cannot go any further than to express the hope and the expectation that success will be achieved. Secondly, I do most sincerely and earnestly deprecate publication in any form or in any conditions, of any speculation as to what happened, now that a court has been set up to investigate the circumstances. It clearly will be impossible to obtain any indication of the real causes of this terrible disaster until the evidence has been given and considered by the Tribunal. I hope, therefore, whatever people may have thought or said in the past, that they will now say no more about it until the Tribunal reports. With regard to the evidence before the Tribunal, of course I imagine that it is open to anybody to communicate with the Tribunal and say that they have something which they desire to put before it. I think it will be for the Tribunal itself to decide what evidence it should call and what should be relevant to the inquiry.\n The Tribunal is asked to report, and that report may contain a recommendation or not. There is nothing to prevent the Tribunal making recommendations.\n']
/home/labri_pedro/prime_minister/1938-7-26-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-7-26-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-7-26;Foreign Policy And Defence;The Prime Minister (Mr. Chamberlain);27;['I would refer the hon. Member to the replies which I gave him on 18th November and 16th March last, to which I have nothing to add.\n']
/home/labri_pedro/prime_minister/1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1940-4-09-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1940-4-09;Allies' Decision;The Prime Minister;246;['I think we must be guided by circumstances. I am sure we shall be anxious to give the House all the news which we can possibly give at the earliest possible moment.\n I cannot add anything to the statement I have made.\n No, Sir. I cannot.\n My information is that German forces have landed at Bergen. There have been some reports about a similar landing at Narvik, but I am very doubtful whether those are correct, and I am informed that there is another place with a very similar name in the South of Norway which it is very possible might have given rise to a misapprehension. As to the action of the Navy, I am sure the House will wish to reserve its judgment until it is in possession of further information and that it certainly would not wish to make criticisms upon the action of the Navy. With regard to the meeting of the League of Nations, no suggestion has yet been made to us about any meeting, and I would say generally that first things must come first. There are other things which I think would be more effective than summoning a meeting of the League of Nations.\n I certainly hope that all members of the League will fully recognise their obligations to victims of aggression, but I could not at this moment bind myself to take any particular action about the League of Nations. As I say, first things must come first.\n']
/home/labri_pedro/prime_minister/1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-21;Tientsin (Situation);The Prime Minister (Mr. Chamberlain);143;["Barrier restrictions have remained the same. Four British subjects have been stripped and searched, but no further incidents are reported in the latest telegram received from His Majesty's Consul-General. It was announced by the Japanese News Agency that the barbed wire encircling the British and French Concessions would be electrically charged from the late evening of 19th June. As regards stocks of food, there are ample supplies of flour and rice in the British Concession  arrivals of perishable foodstuffs remain spasmodic and far below normal. There would appear to be no ban on foodstuffs entering the Concession, but the Japanese authorities claim that all such commodities as vegetables have to be searched at the barriers and this causes considerable delay. As regards shipping, matters have considerably improved, and ships using the river have latterly not been stopped by the Japanese military authorities.\n"]
/home/labri_pedro/prime_minister/1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-21;Tientsin (Situation);The Prime Minister;100;['Yes, Sir, we have had such reports.\n The matter has been taken up, as I said in my answer.\n Yes, it does. We hope they will formulate any grievances.\n I have already stated, in answer to my right hon. Friend, that our Ambassador in Tokyo has made it quite clear to the Japanese Government that we cannot acquiesce in the blockade.\n Yes, Sir, the matter has been under constant examination.\n The whole position is being considered. But the question  arises as to where the food is to come from.\n No, Sir.\n We must come to an agreement first.\n Obviously.\n']
/home/labri_pedro/prime_minister/1938-4-04-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-4-04-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-4-04;Great Britain And Italy;The Prime Minister (Mr. Chamberlain);2;['Yes, Sir.\n']
/home/labri_pedro/prime_minister/1947-11-25-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-11-25-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-11-25;Building Society Resources;Mr. Chamberlain;39;['Is my right hon. and learned Friend aware that there is in fact a tremendous flow of mortgage repayments, which amounted last year to about £140 million, and in general this is not being used to the national advantage?\n']
/home/labri_pedro/prime_minister/1937-12-13-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-12-13-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1937-12-13;League Of Nations;The Prime Minister (Mr. Chamberlain);61;['I would remind my hon. Friend that the League has set up a committee to study the application of the principles of the Covenant. This committee will no doubt be concerned with all aspects of that question. In the circumstances I do not think that any useful purpose would be served by action such as that suggested by my hon. Friend.\n']
/home/labri_pedro/prime_minister/1947-3-21-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-3-21-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1947-3-21;War Damage (Increase Of Value Payments) Order;Mr. Chamberlain;25;['I was only asking that the hon. and learned Solicitor-General should make some reference to the matter. If he will, I shall be very glad.\n']
/home/labri_pedro/prime_minister/1949-11-21-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1949-11-21-Chamberlain-House of Commons Hansard-Mr. Chamberlain.txt;1949-11-21;British Council (Eastern Europe);Mr. Chamberlain;46;['Would it not be wrong for my hon. Friend to suggest that there are widespread difficulties? Whereas these difficulties may exist here and there, does he not agree that, in general, the British Council is allowed to proceed, and is encouraged to proceed, with its work?\n']
/home/labri_pedro/prime_minister/1939-6-26-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-26-Chamberlain-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1939-6-26;Anglo-French-Russian Conversations;The Prime Minister (Mr. Chamberlain);49;["His Majesty's Government, in consultation with the French Government, are considering the Soviet Government's comments on the proposals to which I referred in my statement on 19th June. My Noble  Friend hopes shortly to be in a position to send further instructions to His Majesty's Ambassador at Moscow.\n"]
/home/labri_pedro/prime_minister/1939-6-26-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-26-Chamberlain-House of Commons Hansard-The Prime Minister.txt;1939-6-26;Anglo-French-Russian Conversations;The Prime Minister;35;['I do not think that would help matters.\n That may be so, and I hope it is borne in mind by the Soviet Government.\n I am not prepared to give details as to the conversations.\n']
